date,fr_ann
2022-03-28,0.10950000000000001
2022-03-29,0.1080181
2022-03-30,0.10950000000000001
2022-03-31,0.10950000000000001
2022-04-01,0.09788935000000001
2022-04-02,0.10950000000000001
2022-04-03,0.10950000000000001
2022-04-04,0.10950000000000001
2022-04-05,0.10950000000000001
2022-04-06,0.10912770000000001
2022-04-07,0.08183665000000001
2022-04-08,0.0887169
2022-04-09,0.10686835
2022-04-10,0.06917480000000001
2022-04-11,0.07388695
2022-04-12,-0.0868992
2022-04-13,-0.0088476
2022-04-14,0.0473551
2022-04-15,-0.045044650000000006
2022-04-16,0.04962905000000001
2022-04-17,0.07503670000000001
2022-04-18,-0.09440359999999999
2022-04-19,0.04096395
2022-04-20,0.08288055
2022-04-21,0.0010621499999999991
2022-04-22,-0.05246144999999999
2022-04-23,-0.10390819999999999
2022-04-24,-0.13579095
2022-04-25,-0.034780849999999995
2022-04-26,0.10950000000000001
2022-04-27,-0.0792269
2022-04-28,-0.004598999999999998
2022-04-29,0.0825922
2022-04-30,0.003982150000000001
2022-05-01,0.045617700000000004
2022-05-02,0.10585
2022-05-03,0.10950000000000001
2022-05-04,0.08213960000000001
2022-05-05,0.10950000000000001
2022-05-06,-0.05473905
2022-05-07,0.0052487
2022-05-08,0.06329465000000001
2022-05-09,0.10950000000000001
2022-05-10,0.10950000000000001
2022-05-11,0.04017555
2022-05-12,-0.2753779
2022-05-13,-0.0061575499999999995
2022-05-14,0.10950000000000001
2022-05-15,0.09980195
2022-05-16,0.08695395
2022-05-17,0.05108175
2022-05-18,-0.0358284
2022-05-19,0.046530199999999994
2022-05-20,0.10950000000000001
2022-05-21,0.0007336499999999998
2022-05-22,0.03411655
2022-05-23,0.10950000000000001
2022-05-24,-0.037069399999999995
2022-05-25,0.08642835
2022-05-26,0.06656505
2022-05-27,0.10950000000000001
2022-05-28,0.10479880000000001
2022-05-29,0.10950000000000001
2022-05-30,0.10950000000000001
2022-05-31,0.10950000000000001
2022-06-01,0.10950000000000001
2022-06-02,0.010658
2022-06-03,0.007675949999999997
2022-06-04,0.03858415
2022-06-05,0.04357735
2022-06-06,0.0937758
2022-06-07,-0.014377349999999997
2022-06-08,0.10950000000000001
2022-06-09,0.1062369
2022-06-10,0.0831908
2022-06-11,0.03192655
2022-06-12,0.0401573
2022-06-13,0.006767100000000001
2022-06-14,-0.04064275
2022-06-15,-0.03643795
2022-06-16,-0.0179434
